GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
500,1UGA,106846,01/01/1997,1997,3,Battle-No change of territory,Military Forces of Uganda (1986-),,1,UFDF: Uganda Federal Democratic Front,,2,12,Uganda,Mubende,Mityana,Mityana Tc,Mityana,0.40154,32.04515,3,"Africa Research Bulletin Vol. 34 No. 1, 1997","Over 20 rebel groups believed to belong to Duncan Kafeero's Uganda Federal Democratic Forces battled with the Ugandan army - the rebels had been planning to attack police posts in the area, 5 rebels were killed",5
500,2UGA,106847,01/01/1997,1997,3,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,"Africa Research Bulletin Vol. 34 No. 1, 1997","Ugandan army battled with LRA rebels - 4 rebels were killed, 3 captured, several abductees were rescued - specific date unknown",4
500,3UGA,106848,07/01/1997,1997,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,12,Uganda,Kamwenge,Kitagwenda,Nyabbani,Nyabani,0.13580,30.36360,1,BBC Monitoring Service: Africa (10/01/97),"5 ADF rebels were killed when the Ugandan army engaged 20 fleeing rebels in a battle. 
engaged 20 fleeing rebels in a battle. 
rebels were killed when the
engaged 20 fleeing rebels in a battle. 
",5
500,4UGA,106849,08/01/1997,1997,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,12,Uganda,Kasese,Busongora,Kasese Tc,Kasese,0.18333,30.08333,3,BBC Monitoring Service: Africa (11/01/97),Battle between Ugandan army and ADF rebels - 2 soldiers were killed and an unidentified number of rebels,2
500,5UGA,106850,11/01/1997,1997,1,Violence against civilians,LRA: Lord's Resistance Army,,2,Civilians (Uganda),,7,27,Uganda,Pader,Aruu,Acholibur,Acholi-Bur,3.12583,32.91972,1,The New York Times (5/3/97),"LRA abduct an unknown number of people taking them to Kitwan, Sudan",0
500,6UGA,106851,01/02/1997,1997,2,Violence against civilians,LRA: Lord's Resistance Army,,2,Civilians (Uganda),,7,27,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,"Africa Research Bulletin Vol. 34 No. 1, 1997",16 people were killed in Lugwa village by LRA rebels in early February,16
500,7UGA,106852,01/02/1997,1997,2,Violence against civilians,LRA: Lord's Resistance Army,,2,Civilians (Uganda),,7,27,Uganda,Pader,Agago,Wol,Pader,3.05000,33.21670,3,"Africa Research Bulletin Vol. 34 No. 2, 1997",8 people were killed in Paldbek Gem village by LRA rebels in early February,8
500,8UGA,106853,13/02/1997,1997,1,Remote violence,Military Forces of Sudan (1989-),,8,Civilians (Uganda),,7,78,Uganda,Moyo,West Moyo,Moyo Tc,Moyo,3.65270,31.72738,3,BBC Monitoring Service: Africa (17/2/97),Sudanese aircraft attempted twice to bomb a northern Ugandan military base in Moyo. The target was missed and 7 civilians were wounded. Sudan officially denied the attacks,0
500,9UGA,106854,16/02/1997,1997,1,Violence against civilians,LRA: Lord's Resistance Army,,2,Civilians (Uganda),,7,27,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,2,Reuters News (16/2/97),LRA night attack - killed 3 and abducted 30. LOCATION: Village 1 mile from Gulu,3
500,10UGA,106855,21/02/1997,1997,1,Violence against civilians,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Civilians (Uganda),,7,27,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,"Africa Research Bulletin Vol. 34 No. 2, 1997",ADF rebels attacked a trading Nyakarambi trading centre,0
500,11UGA,106856,01/03/1997,1997,1,Remote violence,Military Forces of Sudan (1989-),Unidentified Armed Group (Uganda),8,Civilians (Uganda),,7,78,Uganda,Arua,Koboko,Lobule,Koboko,3.41140,30.98670,2,Sudan Catholic Information Office (Monthly Report 15/3/97),A combined force of Sudanese government troops and Uganda dissidents bombed a village 12km inside the Ugandan border,0
500,12UGA,106857,05/03/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Pader,Aruu,Atanga,Aswa,2.95702,32.58991,1,The New York Times (5/3/97),"Battle between Ugandan military and LRA rebels - 2 rebels killed, 20 youths recently abducted were rescued",2
500,13UGA,106858,05/03/1997,1997,2,Violence against civilians,LRA: Lord's Resistance Army,,2,Civilians (Uganda),,7,27,Uganda,Kitgum,Lamwo,Palabek Kal,Palabek,3.43330,32.56670,1,The New York Times (5/3/97),"After failing to find deserters they captured from the same village, LRA rebels killed 8 women and 1 girl",9
500,14UGA,106859,24/03/1997,1997,1,Riots/Protests,Rioters (Uganda),,5,,,0,50,Uganda,Kampala,Kampala,Central Division,Kampala,0.31560,32.56560,1,Reuters News (25/3/97),"ca. 50 Zaireans resident in Uganda, stormed the Zairean embassy in support of Alliance of the Democratic Forces for the Liberation of Congo-Zaire (ADFL) and Kabila",0
500,15UGA,106860,01/04/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,"Africa Research Bulletin Vol. 34 No. 4, 1997",LRA rebel attacks - details not specified,0
500,16UGA,106861,01/04/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,"Africa Research Bulletin Vol. 34 No. 4, 1997",LRA rebel attacks - details not specified,0
500,17UGA,106862,13/04/1997,1997,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,Military Forces of Sudan (1989-),LRA: Lord's Resistance Army,8,18,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Reuters News (18/4/97),Battle between UPDF and Sudanese military allied with LRA 'in the Ugandan side of the Uganda-Sudan border' - 60 Sudanese soldiers reportedly killed,60
500,18UGA,106863,14/04/1997,1997,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,Military Forces of Sudan (1989-),LRA: Lord's Resistance Army,8,18,Uganda,Kitgum,Lamwo,Agoro,Lelabur,3.74000,32.88330,2,Reuters News 18/4/97,LRA rebels backed by military forced of Sudan battled with Ugandan soldiers just inside the Ugandan border - 60 Sudanese soldiers and 68 LRA rebels were killed plus many prisoners taken by both sides,128
500,19UGA,106864,14/04/1997,1997,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,Military Forces of Sudan (1989-),LRA: Lord's Resistance Army,8,18,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,"Africa Research Bulletin Vol. 34 No. 4, 1997",Sudanese troops invaded Uganda alongside LRA rebels - they were reportedly trying to establish a base to continue attacks within Uganda,0
500,21UGA,106865,28/05/1997,1997,1,Violence against civilians,Pokot Ethnic Militia (Kenya),,4,Civilians (Uganda),,7,47,Uganda,Kotido,Dodoth,Kaabong T.C.,Kaabong,3.51207,34.13444,2,Reuters News,76 Ugandan villagers are killed by Pokot cattle raiders.,76
500,20UGA,106866,28/05/1997,1997,1,Violence against civilians,Karamajong Ethnic Militia (Uganda),,4,Civilians (Uganda),,7,47,Uganda,Nakapiripirit,Pokot,Amudat,Amudat,1.95000,34.95000,2,Pittsburgh Post-Gazette (3/6/97),"Cattle raid by Karimojong rustlers against rival tribe - 76 killed, 366 animals stolen",76
500,22UGA,106867,15/06/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,3,Reuters News (22/6/97),Allied Democratic Defence Force (ADF) rebel activity including looting and battles with Ugandan army - it was reported that 'over 200 rebels had been killed in the fighting',200
500,23UGA,106868,16/06/1997,1997,1,Battle-Non-state actor overtakes territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,Interahamwe Militia,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,1,"Reuters News (24/6/97), (8/10/97), Africa Research Bulletin Vol. 34 No. 6, 1997",Battle between Allied Democratic Defence Force (ADF) rebels (allied with Rwandan Interahamwe militia) against the Ugandan army - rebels captured Bundibugyo town,0
500,24UGA,106869,17/06/1997,1997,1,Battle-Government regains territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,Interahamwe Militia,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,1,"Reuters News (24/6/97), (8/10/97), Africa Research Bulletin Vol. 34 No. 6, 1997","Battle between Allied Democratic Defence Force (ADF) rebels (allied with Rwandan Interahamwe militia) against the Ugandan army- army recaptured Bundibugyo town, 5 rebels were killed and two soldiers wounded",5
500,25UGA,106870,17/06/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,3,Reuters News (24/6/97),Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0
500,26UGA,106871,18/06/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,3,Reuters News (24/6/97),Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0
500,27UGA,106872,19/06/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,3,Reuters News (24/6/97),Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0
500,28UGA,106873,20/06/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,3,Reuters News (22/6/97),Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0
500,29UGA,106874,20/06/1997,1997,2,Violence against civilians,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Civilians (Uganda),,7,27,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,3,Reuters News (22/6/97),ADF raids - killed fleeing residents,40
500,30UGA,106875,21/06/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,3,Reuters News (23/6/97),Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0
500,31UGA,106876,22/06/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,3,Reuters News (24/6/97),Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0
500,32UGA,106877,23/06/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,3,Reuters News (24/6/97),Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0
500,33UGA,106878,24/06/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubukwanga,Bundibugyo,0.74140,30.04170,3,Reuters News (24/6/97),Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0
500,34UGA,106879,10/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,35UGA,106880,10/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,36UGA,106881,11/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,37UGA,106882,11/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,38UGA,106883,12/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,39UGA,106884,12/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,40UGA,106885,13/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,41UGA,106886,13/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,42UGA,106887,14/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,43UGA,106888,14/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,47UGA,106889,15/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,48UGA,106890,15/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,44UGA,106891,15/07/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kasese,Busongora,Kasese Tc,Kasese,0.18333,30.08333,3,Inter Press Service (18/7/97),ADF rebels attack the town killing 10 people and burning houses (extension of raid on Kasesse town),10
500,45UGA,106892,15/07/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kasese,Busongora,Kasese Tc,Kasese,0.18333,30.08333,1,Inter Press Service (18/7/97),Ugandan army clash with ADF rebels who raided the area. 25 rebels and 49 government soldiers were reportedly killed including ADF commander Muda Mutebi,74
500,46UGA,106893,15/07/1997,1997,1,Violence against civilians,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Civilians (Uganda),,7,27,Uganda,Kasese,Busongora,Kasese Tc,Kasese,0.18333,30.08333,3,Inter Press Service (18/7/97),Ugandan army clash with ADF rebels who raided the town (extension of raid on Kasesse town),2
500,50UGA,106894,16/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,51UGA,106895,16/07/1997,1997,2,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,Inter Press Service (16/7/97),"28 LRA rebels reported killed in battles ""over the last one week"" in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97)",2
500,49UGA,106896,16/07/1997,1997,1,Violence against civilians,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Uganda,Kampala,Kampala,Central Division,Kampala,0.31560,32.56560,1,Inter Press Service (21/7/97),"Grenade attack by Muslim sect on the residence of Hajji Nsereko Mutumba, director of the Foundation for Islamic Development (FID). 5 of his family members were injured",0
500,52UGA,106897,18/07/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Police Forces of Uganda (1986-),,1,12,Uganda,Kasese,Busongora,Kasese Tc,Kasese,0.18333,30.08333,1,Reuters News (20/7/97),Shootout at Kassese police station between suspected ADF rebels and Ugandan police,0
500,53UGA,106898,22/07/1997,1997,2,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Mubende,Kassanda,Bukuya,Kyasonzi,0.68330,31.90000,2,Reuters News (22/7/97),Battle between UPDF and ADF,0
500,54UGA,106899,22/07/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kasese,Bukonjo,Kyarumba,Kyarumba,0.13330,29.95000,1,Inter Press Service (23/7/97),Ugandan military battled with ADF rebels who were raiding the area,0
500,55UGA,106900,22/07/1997,1997,1,Violence against civilians,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Civilians (Uganda),,7,27,Uganda,Kasese,Bukonjo,Kyarumba,Kyarumba,0.13330,29.95000,1,Inter Press Service (23/7/97),ADF rebels attacked and looted the town killing 8 civilians and wounding 13. Several people were abducted,8
500,56UGA,106901,30/07/1997,1997,1,Violence against civilians,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Uganda,Kampala,Kampala,Central Division,Kampala,0.31560,32.56560,1,"Reuters News (31/7/97)(3/8/97), BBC Monitoring Africa (2/8/97)",Grenade attack on crowds of civilians - 8 killed and over 40 wounded (some sources report 8 killed),8
500,57UGA,106902,31/07/1997,1997,1,Violence against civilians,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Uganda,Kampala,Kampala,Central Division,Kampala,0.31560,32.56560,1,Reuters News (2/8/97),"Grenade attack - missed target, no one injured",0
500,58UGA,106903,01/08/1997,1997,1,Violence against civilians,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Uganda,Kampala,Kampala,Central Division,Kampala,0.31560,32.56560,1,Reuters News (2/8/97),Grenade attack at Nakulabye police post killing 1 child and injuring 7 including 4 police officers,1
500,59UGA,106904,05/08/1997,1997,1,Violence against civilians,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Uganda,Kampala,Kampala,Central Division,Kampala,0.31560,32.56560,1,Reuters News (6/8/97),Grenade attack in the outskirts of Kampala city - no casualties (fifth such attack in a week),0
500,60UGA,106905,12/08/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Bundibugyo,Bwamba,Bubandi,Bubandi,0.65000,29.98330,1,"Africa Research Bulletin Vol. 34 No. 8, 1997",Ugandan army battled with ADF rebels - 3 rebels and 2 soldiers were killed in the 30min dawn attack,5
500,61UGA,106906,14/08/1997,1997,1,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,2,Reuters News (18/8/97),6 rebels were reportedly killed by Ugandan military over two days. FATALITIES: recorded on second day of fighting),0
500,62UGA,106907,15/08/1997,1997,1,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,2,Reuters News (18/8/97),6 rebels were reportedly killed by Ugandan military over two days.,6
500,63UGA,106908,16/08/1997,1997,1,Violence against civilians,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Uganda,Kasese,Busongora,Kasese Tc,Kasese,0.18333,30.08333,1,Reuters News (18/8/97),7 Seminary students and 2 staff members were abducted by the ADF rebels. 2 students were shot and wounded during the attack,1
500,64UGA,106909,24/08/1997,1997,1,Strategic development,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,The Guardian (29/9/97),"LRA rebels cross from Sudan into Kitgum District, Uganda in the first major incursion since the UPDF and SPLA attacked their bases on 9/4/97",0
500,65UGA,106910,28/08/1997,1997,1,Battle-No change of territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kabarole,Fort Portal,Western,Fort Portal,0.69389,30.26639,3,Reuters News (30/8/97),ADF rebels attacked a trading centre - 1 soldier and 1 rebel were killed during the incident NOTE: death of 'soldier' is only indication that there was military involvement,2
500,66UGA,106911,28/08/1997,1997,1,Violence against civilians,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Civilians (Uganda),,7,27,Uganda,Kabarole,Fort Portal,Western,Fort Portal,0.69389,30.26639,3,Reuters News (30/8/97),ADF rebels killed 13 people and abducted around 80 when they attacked a trading centre. 1 soldier and 1 rebel were also killed (coded separately),13
500,67UGA,106912,02/09/1997,1997,1,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Dow Jones International (11/9/97),Army attack on the LRA rebels - almost 2 weeks of fighting 'at locations near Kitgum' leading to the death of at least 40 combatants (deaths coded for the 10/9/97 event),5
500,68UGA,106913,03/09/1997,1997,1,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Dow Jones International (11/9/97),Army attack on the LRA rebels - almost 2 weeks of fighting 'at locations near Kitgum' leading to the death of at least 40 combatants (deaths coded for the 10/9/97 event),5
500,69UGA,106914,04/09/1997,1997,1,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Dow Jones International (11/9/97),Army attack on the LRA rebels - almost 2 weeks of fighting 'at locations near Kitgum' leading to the death of at least 40 combatants (deaths coded for the 10/9/97 event),4
500,70UGA,106915,04/09/1997,1997,1,Violence against civilians,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Civilians (Uganda),,7,27,Uganda,Kabarole,Fort Portal,Western,Fort Portal,0.69389,30.26639,3,BBC Monitoring Service: Africa (5/9/97),"ADF looting - 6 people killed, several injured and others believed to have been abducted",6
500,71UGA,106916,05/09/1997,1997,1,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Dow Jones International (11/9/97),Army attack on the LRA rebels - almost 2 weeks of fighting 'at locations near Kitgum' leading to the death of at least 40 combatants (deaths coded for the 10/9/97 event),4
500,72UGA,106917,06/09/1997,1997,1,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Dow Jones International (11/9/97),Army attack on the LRA rebels - almost 2 weeks of fighting 'at locations near Kitgum' leading to the death of at least 40 combatants (deaths coded for the 10/9/97 event),4
500,73UGA,106918,07/09/1997,1997,1,Battle-No change of territory,LRA: Lord's Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,Dow Jones International (11/9/97),Army attack on the LRA rebels - almost 2 weeks of fighting 'at locations near Kitgum' leading to the death of at least 40 combatants (deaths coded for the 10/9/97 event),4
